index,balanced,source_atoms,target_atoms,target_heavy_atoms,reference_complete,reference_target_coverage,stage,evaluated,completion_run,search_incomplete,reused_search,archive,partial_archive,evaluation,reference_pairs,reference_annotation_complete,top1_correct,representative_recovery,reference_recovery,top_terminal,witness_terminal,candidate_terminals,unique_representative_chemistries,unique_heavy_representatives,best_target_heavy_coverage,best_target_all_atom_coverage,capped,symbolic_queries,unknown_queries,evaluation_seconds,evaluator_sha256,search_wall_seconds,search_archive_seconds,search_mode,search_saved_cuts_reused,search_cold_search,search_cpu_seconds,search_peak_rss_mb,search_hostname,search_slurm_job,search_cpu_model,metric_elapsed_seconds,metric_cut_count,metric_raw_result_count,metric_retained_branch_count,metric_max_live_branches,metric_max_growth_candidates,metric_subtree_branch_cap_count,metric_worker_returned_branch_count,metric_parent_merge_seconds,metric_completed_group_requests,metric_completed_group_calculations,metric_completed_group_cache_hits,metric_worker_search_seconds,metric_checkpoint_seconds,metric_symmetry_finalization_seconds,top_broken,top_formed,top_bond_order_changed,search_cpu_seconds_scope,search_child_cpu_seconds
1136,False,30,26,18,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1136/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1136/evaluation.json,18,True,True,True,recovered,1659,1659,390,30,,1.0,1.0,False,0,0,0.3006076719611883,,3.841910037212074,1.160955322906375,,,,4.468636,140.5390625,bosque20,436266,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,3.372154498938471,30,390,390,23,42,0,0,0.019581443164497614,1629,864,765,1.0619067503139377,2.039223470259458,0.241836610250175,4,2,0,,
1137,False,48,45,20,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1137/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1137/evaluation.json,20,True,True,True,recovered,166,166,546,69,,1.0,1.0,False,0,0,0.5402755290269852,,6.54894739203155,2.8108277707360685,,,,9.083468000000002,175.2578125,bosque20,436267,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,5.305945275351405,48,546,546,42,23,0,0,0.03211608296260238,2634,1895,739,1.9725565509870648,2.3683075099252164,0.9183239680714905,3,2,0,,
1138,False,36,32,16,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1138/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1138/evaluation.json,16,True,True,True,recovered,2149,2149,333,29,,1.0,1.0,True,0,0,0.2768587809987366,,3.911109802313149,1.764030517078936,,,,6.0934360000000005,153.9765625,bosque20,436268,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,3.1017579142935574,36,333,333,100,30,307,0,0.02591533772647381,1474,868,606,1.3840092183090746,1.3713501309975982,0.3094940409064293,4,2,0,,
1139,False,43,41,24,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1139/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1139/evaluation.json,24,True,True,True,recovered,19,19,157,3,,1.0,1.0,False,0,0,0.17027255427092314,,1.4022403908893466,0.6346281468868256,,,,3.02441,129.4296875,bosque20,436269,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.188335861545056,45,157,157,2,68,0,0,0.006019891705363989,404,215,189,0.7843646253459156,0.2871849862858653,0.10259782522916794,2,1,0,,
1140,False,41,37,21,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1140/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1140/evaluation.json,21,True,True,True,recovered,2498,2498,780,21,,1.0,1.0,False,0,0,0.7578850886784494,,6.291434715036303,3.0281912642531097,,,,9.470567,183.015625,bosque20,436270,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,4.952051077969372,40,780,780,47,16,0,0,0.037046116311103106,2957,2089,868,2.0820452091284096,1.9070933973416686,0.9080049768090248,4,2,0,,
1141,False,24,18,14,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1141/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1141/evaluation.json,14,True,True,True,recovered,24,24,66,4,,1.0,1.0,False,0,0,0.040175216272473335,,1.2234558360651135,0.18192919716238976,,,,1.715108,121.6875,bosque20,436271,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.9825665256939828,22,66,66,1,22,0,0,0.003956406842917204,303,165,138,0.22709554620087147,0.7135372734628618,0.03420575009658933,6,3,0,,
1142,False,24,22,11,False,0.9090909090909091,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1142/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1142/evaluation.json,10,False,,True,recovered,109,109,182,15,,0.9090909090909091,0.9545454545454546,True,0,0,0.09914898872375488,,1.526103855110705,0.5846862839534879,,,,2.655131,130.1640625,bosque20,436272,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.2458581966347992,24,182,182,100,24,192,0,0.01160576194524765,549,463,86,0.3777750772424042,0.733921836130321,0.11679573217406869,2,2,0,,
1143,False,55,41,25,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1143/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1143/evaluation.json,25,True,True,True,recovered,690,690,199,21,,1.0,1.0,True,0,0,0.23723092395812273,,3.5647086342796683,0.8305242671631277,,,,4.640817,135.26171875,bosque20,436273,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,3.247575283050537,57,199,199,12,88,109,0,0.010536725167185068,706,409,297,1.9839357496239245,1.0328904963098466,0.20212104497477412,5,3,0,,
1144,False,24,23,12,False,0.9166666666666666,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1144/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1144/evaluation.json,11,False,,True,recovered,16,16,92,11,,0.9166666666666666,0.9565217391304348,False,0,0,0.05530837131664157,,0.5708292489871383,0.2289800839498639,,,,1.79141,122.43359375,bosque20,436274,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.4840749348513782,24,92,92,21,13,0,0,0.0038726269267499447,296,231,65,0.24488336266949773,0.1335808290168643,0.09711869107559323,2,2,0,,
1145,False,47,41,22,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1145/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1145/evaluation.json,22,True,True,True,recovered,231,231,237,2,,1.0,1.0,False,0,0,0.2552373232319951,,3.3425057837739587,1.194737421348691,,,,4.683178,145.07421875,bosque70,436275,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,2.8227262934669852,46,237,237,10,16,0,0,0.052455644123256207,1111,571,540,1.2355643482878804,1.229526556096971,0.27796511352062225,6,3,0,,
1146,False,55,54,27,False,0.9629629629629629,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1146/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1146/evaluation.json,26,False,,True,recovered,26,26,244,9,,0.9629629629629629,0.9814814814814815,False,0,0,0.340155097655952,,3.6329578813165426,1.1693365443497896,,,,5.593521,149.80859375,bosque70,436276,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,3.137486425228417,57,244,244,6,36,0,0,0.011728573590517044,609,429,180,2.2622225489467382,0.4671734133735299,0.38080055825412273,2,2,0,,
1147,False,23,18,11,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1147/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1147/evaluation.json,11,True,False,False,recovered,646,268,1328,17,,1.0,1.0,True,68,0,11.986639647744596,,5.323539546690881,2.7869368894025683,,,,8.453275000000001,180.39453125,bosque70,436277,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,4.069115170277655,24,1328,1328,100,8,79,0,0.05789881106466055,4573,2500,2073,1.7013540426269174,1.7375909378752112,0.5508639253675938,3,2,2,,
1148,False,81,72,38,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1148/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1148/evaluation.json,38,True,True,True,recovered,816,816,295,57,,1.0,1.0,False,0,0,0.5517263524234295,,6.820342900231481,1.9637626567855477,,,,9.227685,160.73828125,bosque70,436278,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,6.075289918109775,83,295,295,12,78,0,0,0.009786106646060944,594,534,60,4.39036316704005,1.0257250107824802,0.6153871836140752,2,1,0,,
1149,False,35,29,15,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1149/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1149/evaluation.json,15,True,True,True,recovered,326,326,135,8,,1.0,1.0,False,0,0,0.10496463906019926,,0.9280586000531912,0.3589762272313237,,,,2.17274,125.11328125,bosque70,436279,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.7867226591333747,36,135,135,3,17,0,0,0.005080875940620899,357,212,145,0.47864462062716484,0.2128218412399292,0.0818210169672966,2,1,0,,
1150,False,66,64,29,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1150/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1150/evaluation.json,29,True,True,True,recovered,10008,10008,3684,22,,1.0,1.0,True,0,0,5.675188497174531,,69.96674109296873,53.831919671967626,,,,121.42630199999999,1012.85546875,bosque26,436281,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,47.18519855570048,67,3684,3684,100,36,18974,0,0.566059801261872,13284,9655,3629,15.981334004085511,23.586780802346766,6.951641781721264,4,4,0,,
1151,False,25,24,13,False,0.9230769230769231,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1151/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1151/evaluation.json,12,False,,True,recovered,170,170,80,2,,0.9230769230769231,0.9583333333333334,False,0,0,0.04969278536736965,,1.8200049549341202,0.1665832782164216,,,,1.9608689999999998,121.421875,bosque44,436282,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.712713623419404,26,80,80,2,28,0,0,0.0031415633857250214,205,105,100,0.3104001013562083,1.355335452593863,0.038624911569058895,2,2,0,,
1152,False,42,41,22,False,0.9545454545454546,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1152/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1152/evaluation.json,21,False,,True,recovered,16,16,135,2,,0.9545454545454546,0.975609756097561,False,0,0,0.13907593954354525,,1.6845312966033816,0.42385786678642035,,,,2.818964,127.35546875,bosque44,436307,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.515230373479426,44,135,135,2,62,0,0,0.0052442364394664764,344,120,224,0.9665999934077263,0.4636012502014637,0.07187227439135313,2,2,0,,
1153,False,28,27,10,False,0.9,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1153/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1153/evaluation.json,9,False,,True,recovered,156,156,179,4,,0.9,0.9629629629629629,False,0,0,0.09732447285205126,,1.25479138456285,0.5332819120958447,,,,2.5022089999999997,129.078125,bosque44,436308,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.0592210162431002,27,179,179,6,6,0,0,0.007027143612504005,526,457,69,0.42285880353301764,0.4616568135097623,0.16198402736335993,2,2,0,,
1154,False,58,52,34,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1154/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1154/evaluation.json,34,True,True,True,recovered,1599,1599,1845,19,,1.0,1.0,True,0,0,3.0426944801583886,,22.099713156931102,8.667799165472388,,,,28.288384999999998,303.5703125,bosque44,436309,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,18.186025677248836,61,1845,1845,100,64,152,0,0.08458388037979603,6251,3101,3150,9.93527860287577,5.859753621742129,2.258277072571218,2,1,0,,
1155,False,44,43,22,False,0.9545454545454546,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1155/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1155/evaluation.json,21,False,,True,recovered,65,65,151,6,,0.9545454545454546,0.9767441860465116,False,0,0,0.17736040707677603,,2.1265419218689203,0.6116477185860276,,,,3.475883,132.546875,bosque44,436310,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.90026596467942,47,151,151,6,36,0,0,0.005477543920278549,377,181,196,1.3113292371854186,0.4533126261085272,0.12229320127516985,2,2,0,,
1156,False,44,42,23,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1156/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1156/evaluation.json,23,True,True,True,recovered,390,390,155,4,,1.0,1.0,False,0,0,0.17214625515043736,,2.0716460086405277,0.6365620354190469,,,,3.385067,132.62109375,bosque44,436311,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.8353372514247894,46,155,155,2,64,0,0,0.0060991449281573296,413,258,155,1.1301446268334985,0.5442249020561576,0.144372271373868,2,1,0,,
1157,False,28,27,16,False,0.9375,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1157/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1157/evaluation.json,15,False,,True,recovered,126,126,170,23,,0.9375,0.9629629629629629,False,0,0,0.12299231579527259,,1.8293019207194448,0.4243598831817508,,,,2.595713,127.1171875,bosque20,436312,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.9558959878049791,29,170,170,56,26,0,0,0.00815257616341114,584,469,115,0.5102416020818055,0.28896817239001393,0.14334082091227174,2,2,0,,
1158,False,51,49,19,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1158/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1158/evaluation.json,19,True,True,True,recovered,5384,5384,1589,18,,1.0,1.0,False,0,0,1.6511555924080312,,13.051221421919763,6.793596961069852,,,,19.039557000000002,246.55859375,bosque20,436313,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,10.213041502982378,50,1589,1589,28,10,0,0,0.07424420211464167,5855,5154,701,3.3475589347071946,4.0751962112262845,2.689925144892186,4,4,0,,
1159,False,44,43,30,False,0.9666666666666667,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1159/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1159/evaluation.json,29,False,,True,recovered,134,134,150,3,,0.9666666666666667,0.9767441860465116,False,0,0,0.19227160513401031,,1.3096907269209623,0.44051660830155015,,,,2.5392989999999998,126.8046875,bosque20,436314,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.1364468461833894,47,150,150,2,20,0,0,0.0054992190562188625,357,113,244,0.6200458710081875,0.43911949219182134,0.06334892893210053,2,2,0,,
1160,False,24,23,16,False,0.9375,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1160/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1160/evaluation.json,15,False,,True,recovered,62,62,75,1,,0.9375,0.9565217391304348,False,0,0,0.05139540694653988,,0.5474623208865523,0.323407307267189,,,,1.623252,120.69140625,bosque20,436315,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.468781431671232,25,75,75,1,20,0,0,0.0026761279441416264,174,50,124,0.2683146260678768,0.1725518750026822,0.021592892706394196,2,2,0,,
1161,False,20,22,12,False,0.8333333333333334,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1161/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1161/evaluation.json,10,False,,True,recovered,335,335,307,28,,0.8333333333333334,0.9090909090909091,False,0,0,0.14863553829491138,,1.2071465090848505,0.6335504539310932,,,,2.676609,131.3828125,bosque20,436316,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.9181440998800099,21,307,307,24,8,0,0,0.02368449978530407,1036,781,255,0.2858807696029544,0.41332851722836494,0.19105502730235457,1,2,0,,
1162,False,22,26,17,False,0.8823529411764706,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1162/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1162/evaluation.json,15,False,,True,recovered,164,164,232,6,,0.8823529411764706,0.8076923076923077,False,0,0,0.20143001014366746,,0.5633136490359902,0.3200139501132071,,,,1.855947,123.71875,bosque20,436317,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.43827919475734234,23,232,232,19,16,0,0,0.005807498935610056,397,272,125,0.18467183830216527,0.1208844049833715,0.12311567598953843,1,5,0,,
1163,False,36,34,20,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1163/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1163/evaluation.json,20,True,True,True,recovered,208,208,119,3,,1.0,1.0,False,0,0,0.15850050002336502,,1.9336019847542048,0.3326382380910218,,,,2.2960089999999997,126.07421875,bosque20,436318,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.8020686148665845,38,119,119,2,34,0,0,0.004462092183530331,290,159,131,0.557520906906575,1.1580725437961519,0.07604417623952031,2,1,0,,
1164,False,41,38,19,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1164/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1164/evaluation.json,19,True,True,True,recovered,148,148,129,4,,1.0,1.0,False,0,0,0.1638852320611477,,1.2752548060379922,0.3785046241246164,,,,2.447096,125.13671875,bosque20,436319,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.1262739370577037,43,129,129,1,34,0,0,0.003854463342577219,218,98,120,0.6635645641945302,0.3918716749176383,0.05834916699677706,2,1,0,,
1165,False,34,32,15,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1165/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1165/evaluation.json,15,True,True,True,recovered,18,18,318,86,,1.0,1.0,False,0,0,0.22641869075596333,,1.987849266268313,1.0345140281133354,,,,3.91893,138.84765625,bosque20,436320,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.546303963754326,33,318,318,34,14,0,0,0.01354188984259963,1061,953,108,0.6553378449752927,0.4764068932272494,0.3932512579485774,2,1,0,,
1166,False,21,22,10,False,0.9,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1166/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1166/evaluation.json,9,False,,True,recovered,8,8,66,1,,0.9,0.9545454545454546,False,0,0,0.033572953194379807,,0.3136473367922008,0.14878834690898657,,,,1.471655,120.70703125,bosque20,436321,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.27005309192463756,22,66,66,1,12,0,0,0.0020363517105579376,114,101,13,0.16264388337731361,0.06482278555631638,0.037679371889680624,0,2,1,,
1167,False,20,26,15,False,0.6,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1167/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1167/evaluation.json,9,False,,True,recovered,354,25,118,2,,0.6,0.7692307692307693,False,0,0,0.06307561788707972,,0.6160041680559516,0.2534846877679229,,,,1.808196,122.62109375,bosque20,436322,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.47652744874358177,21,118,118,3,20,0,0,0.004813740961253643,358,192,166,0.20232242764905095,0.20191551186144352,0.06384570896625519,1,6,0,,
1168,False,64,62,33,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1168/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1168/evaluation.json,33,True,True,True,recovered,19,19,336,11,,1.0,1.0,True,0,0,0.5336041678674519,,9.709770759101957,6.199911705683917,,,,15.797928,231.125,bosque20,436323,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,6.734066505916417,67,336,336,100,42,2234,0,0.127248780336231,961,654,307,3.073730962816626,3.039800542406738,0.4718920676968992,2,1,0,,
1169,False,47,48,25,False,0.96,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1169/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1169/evaluation.json,24,False,,True,recovered,11,11,167,9,,0.96,0.9791666666666666,False,0,0,0.19134261971339583,,2.4951606481336057,0.6520447940565646,,,,3.225567,132.109375,bosque20,436324,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,2.2588398489169776,49,167,167,3,24,0,0,0.005192312877625227,294,254,40,0.8909312379546463,1.1737759518437088,0.1807539309374988,0,1,0,,
1170,False,40,40,25,False,0.96,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1170/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1170/evaluation.json,24,False,,True,recovered,36,36,463,24,,0.96,0.975,True,0,0,0.48431210312992334,,5.377768048085272,4.374620164046064,,,,9.933266999999999,189.78515625,bosque46,436325,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,3.786333427997306,42,463,463,100,20,1341,0,0.0523856608197093,1608,1234,374,1.2835418705362827,1.8363944897428155,0.6003870840650052,2,2,2,,
1171,False,45,43,24,False,0.9583333333333334,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1171/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1171/evaluation.json,23,False,,True,recovered,736,736,1310,51,,0.9583333333333334,0.9767441860465116,True,0,0,1.4058997710235417,,14.362734330119565,7.450661487178877,,,,21.251736,267.37109375,bosque46,436326,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,11.271691839909181,46,1310,1310,100,25,952,0,0.196725265821442,5402,4649,753,4.459770274581388,4.037282208679244,2.5480694549623877,1,2,1,,
1172,False,55,31,21,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1172/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1172/evaluation.json,21,True,False,False,not_recovered,27740,,6360,524,,1.0,1.0,True,0,0,11.01285679009743,,84.38946001720615,44.563748416956514,,,,126.055122,945.74609375,bosque46,436327,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,64.42833880404942,54,6360,6360,100,16,7680,0,0.5976817761547863,28371,15870,12501,35.98175539937802,22.355608269572258,5.007329379906878,3,2,0,,
1173,False,32,32,21,False,0.9523809523809523,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1173/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1173/evaluation.json,20,False,,True,recovered,225,225,117,4,,0.9523809523809523,0.96875,False,0,0,0.10205769818276167,,0.8982596870046109,0.2860176370013505,,,,2.0309280000000003,123.33203125,bosque46,436328,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.7863483929540962,32,117,117,2,12,0,0,0.00521252304315567,220,178,42,0.3392149116843939,0.3049748099874705,0.1315110290888697,1,1,0,,
1174,False,24,36,19,False,0.631578947368421,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1174/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1174/evaluation.json,12,False,,True,recovered,33,1643,1149,7,,0.631578947368421,0.6666666666666666,False,0,0,0.7848388832062483,,2.208497473038733,1.2878274370450526,,,,4.308085,142.41796875,bosque46,436329,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,1.6657767000142485,25,1149,1149,56,10,0,0,0.02320708683691919,1582,1413,169,0.5659097686875612,0.5514317168854177,0.5187567139510065,1,13,0,,
1175,False,25,27,17,False,0.9411764705882353,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1175/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1175/evaluation.json,16,False,,True,recovered,11,11,184,5,,0.9411764705882353,0.8888888888888888,False,0,0,0.13799998490139842,,0.6151167990174145,0.24661012599244714,,,,1.810326,121.8359375,bosque46,436330,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.5137247839011252,27,184,184,66,32,0,0,0.004453412024304271,286,210,76,0.23860161239281297,0.1617133456747979,0.10483082407154143,1,3,0,,
1176,False,30,28,18,True,1.0,complete,True,False,False,False,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1176/aam.json.gz,,/project/yunhengzou/coordinate_alignment/aam_benchmarks/golden_full_20260906/1176/evaluation.json,18,True,True,True,recovered,88,88,113,4,,1.0,1.0,False,0,0,0.0915251940023154,,0.895722279092297,0.2527841490227729,,,,1.9377950000000002,122.6015625,bosque46,436331,Intel(R) Xeon(R) Gold 6148 CPU @ 2.40GHz,0.7993681668303907,31,113,113,4,12,0,0,0.004307397874072194,283,170,113,0.3744410341605544,0.3146606935188174,0.10111701115965843,2,1,0,,
